DTXSID,PREFERRED NAME,CASRN,INCHIKEY,IUPAC NAME,SMILES,INCHI STRING,MOLECULAR FORMULA,AVERAGE MASS,MONOISOTOPIC MASS,QC Level,# ToxCast Active,Total Assays,% ToxCast Active
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10823025,"4-(Perfluoropentyl)-4-fluoro-1,3-butadiene",74338-55-9,NUPKTKVGELCXPF-UHFFFAOYSA-N,"4,5,5,6,6,7,7,8,8,9,9,9-Dodecafluoronona-1,3-diene",FC(=CC=C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C9H4F12/c1-2-3-4(10)5(11,12)6(13,14)7(15,16)8(17,18)9(19,20)21/h2-3H,1H2
",C9H4F12,340.112,340.012138,1, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10826076,"3-Methyl-3-[(2,2,3,3-tetrafluoropropoxy)methyl]oxetane",879546-71-1,AGTRXSARVPSLKO-UHFFFAOYSA-N,"3-Methyl-3-[(2,2,3,3-tetrafluoropropoxy)methyl]oxetane",CC1(COCC(F)(F)C(F)F)COC1,"InChI=1S/C8H12F4O2/c1-7(2-13-3-7)4-14-5-8(11,12)6(9)10/h6H,2-5H2,1H3
",C8H12F4O2,216.176,216.077342,5, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10826899,"1,1,1,3,3,3-Hexafluoro-2-propanol formate",856766-70-6,RWCCLESWSUCGID-UHFFFAOYSA-N,"1,1,1,3,3,3-Hexafluoropropan-2-yl formate",FC(F)(F)C(OC=O)C(F)(F)F,"InChI=1S/C4H2F6O2/c5-3(6,7)2(12-1-11)4(8,9)10/h1-2H
",C4H2F6O2,196.048,195.995898,1, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10827669,"2-Bromo-1,3,5-trifluoro-4-(trifluoromethyl)benzene",844439-00-5,WXJUJSRSVAUNLE-UHFFFAOYSA-N,"2-Bromo-1,3,5-trifluoro-4-(trifluoromethyl)benzene",FC1=CC(F)=C(Br)C(F)=C1C(F)(F)F,"InChI=1S/C7HBrF6/c8-5-3(10)1-2(9)4(6(5)11)7(12,13)14/h1H
",C7HBrF6,278.979,277.916582,5, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10829921,"2,3,4,5,6-Pentafluoro-2-[1,1,2,2,3,4,4,4-octafluoro-3-(trifluoromethyl)butyl]-2H-pyran",88179-52-6,GFVSQLYBVUOTHL-UHFFFAOYSA-N,"2,3,4,5,6-Pentafluoro-2-[1,1,2,2,3,4,4,4-octafluoro-3-(trifluoromethyl)butyl]-2H-pyran",FC1=C(F)C(F)=C(F)C(F)(O1)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,"InChI=1S/C10F16O/c11-1-2(12)4(14)27-5(15,3(1)13)7(17,18)8(19,20)6(16,9(21,22)23)10(24,25)26
",C10F16O,440.083,439.969365,5, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10830991,"Methyl (2E)-4,4,5,5,6,6,6-heptafluoro-2-methyl-2-hexenoate",88021-94-7,LRMSPWCOOHABFD-ONEGZZNKSA-N,"Methyl (2E)-4,4,5,5,6,6,6-heptafluoro-2-methylhex-2-enoate",COC(=O)C(\C)=C\C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C8H7F7O2/c1-4(5(16)17-2)3-6(9,10)7(11,12)8(13,14)15/h3H,1-2H3/b4-3+
",C8H7F7O2,268.131,268.033427,1, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10831221,"N~3~-[(1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Heptadecafluorooctane-1-sulfonyl)methyl]-beta-alaninamide",87988-60-1,OFKRFYFCFVYDFO-UHFFFAOYSA-N,"N~3~-[(1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-Heptadecafluorooctane-1-sulfonyl)methyl]-beta-alaninamide",NC(=O)CCNCS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C12H9F17N2O3S/c13-5(14,7(17,18)9(21,22)11(25,26)27)6(15,16)8(19,20)10(23,24)12(28,29)35(33,34)3-31-2-1-4(30)32/h31H,1-3H2,(H2,30,32)
",C12H9F17N2O3S,584.25,584.006242,5, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10833361,"2-[2-(1,1,2,2,3,3,4,4,5,5,6,6,6-Tridecafluorohexane-1-sulfonyl)ethenyl]thiophene",86525-43-1,PDMXFEXNVWOJQT-UHFFFAOYSA-N,"2-[2-(1,1,2,2,3,3,4,4,5,5,6,6,6-Tridecafluorohexane-1-sulfonyl)ethenyl]thiophene",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)C=CC1=CC=CS1,"InChI=1S/C12H5F13O2S2/c13-7(14,9(17,18)11(21,22)23)8(15,16)10(19,20)12(24,25)29(26,27)5-3-6-2-1-4-28-6/h1-5H
",C12H5F13O2S2,492.27,491.952338,5, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10833689,"[(1Z)-1,2-Difluoro-2-(1,1,2,2,3,3,3-heptafluoropropoxy)ethenyl]benzene",854992-57-7,FVBNTOULJJXFBP-BQYQJAHWSA-N,"[(Z)-1,2-Difluoro-2-(heptafluoropropoxy)ethenyl]benzene",F\C(OC(F)(F)C(F)(F)C(F)(F)F)=C(/F)C1=CC=CC=C1,"InChI=1S/C11H5F9O/c12-7(6-4-2-1-3-5-6)8(13)21-11(19,20)9(14,15)10(16,17)18/h1-5H/b8-7+
",C11H5F9O,324.146,324.019668,1, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10834151,"1,2,3,4,4,4-Hexafluoro-3-(heptafluoropropoxy)but-1-ene",84195-42-6,HMWAEFMAFARKHQ-UHFFFAOYSA-N,"1,2,3,4,4,4-Hexafluoro-3-(heptafluoropropoxy)but-1-ene",FC=C(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,"InChI=1S/C7HF13O/c8-1-2(9)3(10,5(13,14)15)21-7(19,20)4(11,12)6(16,17)18/h1H
",C7HF13O,348.063,347.981981,5, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10834373,"3-Chloro-4-[4-(1,1,2,3,3,3-hexafluoropropoxy)phenoxy]aniline",83660-69-9,PFRDEWSCUYFYAA-UHFFFAOYSA-N,"3-Chloro-4-[4-(1,1,2,3,3,3-hexafluoropropoxy)phenoxy]aniline",NC1=CC(Cl)=C(OC2=CC=C(OC(F)(F)C(F)C(F)(F)F)C=C2)C=C1,"InChI=1S/C15H10ClF6NO2/c16-11-7-8(23)1-6-12(11)24-9-2-4-10(5-3-9)25-15(21,22)13(17)14(18,19)20/h1-7,13H,23H2
",C15H10ClF6NO2,385.69,385.030425,5, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10837445,"3-Hydroxy-4-methyl-5,5-bis(trifluoromethyl)furan-2(5H)-one",825630-89-5,LZBDYGJULKKRSF-UHFFFAOYSA-N,"3-Hydroxy-4-methyl-5,5-bis(trifluoromethyl)furan-2(5H)-one",CC1=C(O)C(=O)OC1(C(F)(F)F)C(F)(F)F,"InChI=1S/C7H4F6O3/c1-2-3(14)4(15)16-5(2,6(8,9)10)7(11,12)13/h14H,1H3
",C7H4F6O3,250.096,250.006463,5, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10837460,"1,3-Bis[(trifluoromethyl)sulfanyl]propan-2-ol",825628-56-6,WRZLACCDPIWQQO-UHFFFAOYSA-N,"1,3-Bis[(trifluoromethyl)sulfanyl]propan-2-ol",OC(CSC(F)(F)F)CSC(F)(F)F,"InChI=1S/C5H6F6OS2/c6-4(7,8)13-1-3(12)2-14-5(9,10)11/h3,12H,1-2H2
",C5H6F6OS2,260.21,259.976426,5, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10837465,"1,1-Bis[(trifluoromethyl)sulfanyl]butane",825628-51-1,KCIROMIMVMKDLB-UHFFFAOYSA-N,"1,1-Bis[(trifluoromethyl)sulfanyl]butane",CCCC(SC(F)(F)F)SC(F)(F)F,"InChI=1S/C6H8F6S2/c1-2-3-4(13-5(7,8)9)14-6(10,11)12/h4H,2-3H2,1H3
",C6H8F6S2,258.24,257.997162,5, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10837849,"3,3,4,4,4-Pentafluoro-2-methylidenebutanoyl chloride",824411-01-0,HPHUVENASZQSPB-UHFFFAOYSA-N,"3,3,4,4,4-Pentafluoro-2-methylidenebutanoyl chloride",FC(F)(F)C(F)(F)C(=C)C(Cl)=O,"InChI=1S/C5H2ClF5O/c1-2(3(6)12)4(7,8)5(9,10)11/h1H2
",C5H2ClF5O,208.51,207.971433,5, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10840131,"5-Amino-1,1,2,2-tetrafluorohex-4-en-3-one",81542-07-6,UNIRIOCDPRENCD-UHFFFAOYSA-N,"5-Amino-1,1,2,2-tetrafluorohex-4-en-3-one",CC(N)=CC(=O)C(F)(F)C(F)F,"InChI=1S/C6H7F4NO/c1-3(11)2-4(12)6(9,10)5(7)8/h2,5H,11H2,1H3
",C6H7F4NO,185.122,185.046377,5, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10840171,Methyl 3-(perfluoropropyl)acrylate,813-06-9,RZGXSYUEDNRGNQ-UHFFFAOYSA-N,"Methyl 4,4,5,5,6,6,6-heptafluorohex-2-enoate",COC(=O)C=CC(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C7H5F7O2/c1-16-4(15)2-3-5(8,9)6(10,11)7(12,13)14/h2-3H,1H3
",C7H5F7O2,254.104,254.017777,1, 
